nflId,displayName,officialPosition,birthDate,height,weight,collegeName,Year,HandSize,ArmLength,40Yard,BenchPress,VertLeap,BroadJump,Shuttle,3Cone,60YdShuttle,playtotal,PRplaytotal,PBplaytotal,hittotal,hurrytotal,sacktotal,beatentotal,hitallowedtotal,hurryallowedtotal,sackallowedtotal,hitrate,hurryrate,sackrate,beatenrate,hitallowedrate,hurryallowedrate,sackallowedrate
46211,D.J. Reed,CB,"November 11, 1996",69,188,Kansas State,2018,10,31.625,4.51,11,36.5,124,4.06,6.82,NA,285,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46212,Ja'Whaun Bentley,ILB,"August 24, 1996",74,255,Purdue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,24,0,1,3,0,NA,NA,NA,NA,0.041666666666666664,0.125,0,NA,NA,NA,NA
46214,Bilal Nichols,DE,"September 14, 1996",75,313,Delaware,2018,10.25,33.38,4.95,29,30.5,112,4.49,7.45,NA,153,153,0,1,13,1,NA,NA,NA,NA,0.006535947712418301,0.08496732026143791,0.006535947712418301,NA,NA,NA,NA
46215,Tre Flowers,CB,"June 2, 1995",75,203,Oklahoma State,2018,9,33.875,4.45,18,34.5,122,4.34,7.17,NA,127,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46216,Micah Kiser,ILB,"January 25, 1995",73,244,Virginia,2018,9.38,32,4.66,NA,35.5,121,4.24,7.05,NA,11,2,0,0,1,0,NA,NA,NA,NA,0,0.5,0,NA,NA,NA,NA
46219,Genard Avery,OLB,"April 26, 1995",73,250,Memphis,2018,10.13,31,4.59,26,36,124,4.36,6.9,NA,78,32,0,2,0,0,NA,NA,NA,NA,0.0625,0,0,NA,NA,NA,NA
46221,Dane Cruikshank,SS,"April 27, 1995",73,209,Arizona,2018,8.75,31,4.41,25,38.5,121,4.24,6.89,NA,216,5,0,0,2,0,NA,NA,NA,NA,0,0.4,0,NA,NA,NA,NA
46223,Siran Neal,CB,"August 4, 1994",73,205,Jacksonville State,2018,9.88,31.125,4.56,17,40.5,122,4.28,7,NA,40,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46226,Tyler Conklin,TE,"July 30, 1995",75,254,Central Michigan,2018,9.75,33.25,4.8,18,38,120,4.23,7.13,11.43,217,0,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46229,Ogbonnia Okoronkwo,OLB,"April 24, 1995",73,253,Oklahoma,2018,9,33.75,4.77,27,38,121,4.34,7.09,NA,71,64,0,0,6,0,NA,NA,NA,NA,0,0.09375,0,NA,NA,NA,NA
46230,Jermaine Carter,MLB,"January 14, 1995",73,225,Maryland,2018,9.5,31.125,4.68,NA,34.5,112,4.28,7.19,NA,208,27,0,2,2,0,NA,NA,NA,NA,0.07407407407407407,0.07407407407407407,0,NA,NA,NA,NA
46232,Tim Settle,DT,"July 11, 1997",75,308,Virginia Tech,2018,9.13,33,5.37,NA,23.5,96,4.83,7.95,NA,47,47,0,0,6,0,NA,NA,NA,NA,0,0.1276595744680851,0,NA,NA,NA,NA
46235,Wyatt Teller,G,"November 21, 1994",76,315,Virginia Tech,2018,10.25,34,5.24,30,29,114,4.84,7.45,NA,249,0,249,NA,NA,NA,10,0,14,1,NA,NA,NA,0.040160642570281124,0,0.05622489959839357,0.004016064257028112
46237,Jamarco Jones,T,"June 4, 1996",76,293,Ohio State,2018,9.5,35.125,5.5,18,24,102,4.99,8.32,NA,66,0,66,NA,NA,NA,4,1,5,0,NA,NA,NA,0.06060606060606061,0.015151515151515152,0.07575757575757576,0
46238,Jordan Wilkins,RB,"July 18, 1994",73,217,Mississippi,2018,9.38,30.13,4.53,16,36,117,4.27,NA,NA,1,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
46239,Darius Phillips,CB,"June 26, 1995",70,190,Western Michigan,2018,9.13,31.5,4.54,9,32.5,NA,4.18,NA,NA,56,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46240,Mike White,QB,"March 25, 1995",76,225,Western Kentucky,2018,9.5,31.88,5.09,NA,27,96,4.4,7.4,NA,76,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46243,Marquez Valdes-Scantling,WR,"October 10, 1994",76,207,South Florida,2018,10,32.25,4.37,15,30.5,124,4.17,6.85,NA,65,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46249,Folorunso Fatukasi,DT,"March 4, 1995",76,318,Connecticut,2018,10.25,34.13,5.29,33,30,112,4.53,7.44,NA,121,121,0,2,7,0,NA,NA,NA,NA,0.01652892561983471,0.05785123966942149,0,NA,NA,NA,NA
46250,Kylie Fitts,OLB,"October 11, 1994",75,260,Utah,2018,9.5,33,4.69,31,32.5,117,4.19,6.88,11.82,14,14,0,1,1,0,NA,NA,NA,NA,0.07142857142857142,0.07142857142857142,0,NA,NA,NA,NA
46253,Marcell Harris,OLB,"June 9, 1994",73,208,Florida,2018,8.63,32,NA,16,NA,NA,NA,NA,NA,53,3,0,0,0,1,NA,NA,NA,NA,0,0,0.3333333333333333,NA,NA,NA,NA
46255,Jacob Martin,DE,"December 11, 1995",74,242,Temple,2018,9.75,32.625,4.59,23,34.5,121,4.44,6.9,NA,131,131,0,1,11,1,NA,NA,NA,NA,0.007633587786259542,0.08396946564885496,0.007633587786259542,NA,NA,NA,NA
46256,Ray-Ray McCloud,WR,"October 15, 1996",69,190,Clemson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46259,DeShon Elliott,FS,"April 21, 1997",73,210,Texas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,16,0,2,3,1,NA,NA,NA,NA,0.125,0.1875,0.0625,NA,NA,NA,NA
46263,Russell Gage,WR,"January 22, 1996",73,184,Louisiana State,2018,9.13,33,4.5,15,39,122,4.25,7.03,NA,104,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46264,Sebastian Joseph,NT,"March 21, 1995",76,310,Rutgers,2018,10.63,34.5,4.97,24,31.5,112,4.56,7.4,NA,185,185,0,2,9,3,NA,NA,NA,NA,0.010810810810810811,0.04864864864864865,0.016216216216216217,NA,NA,NA,NA
46265,Tremon Smith,CB,"July 20, 1996",73,190,Central Arkansas,2018,8.38,31,4.38,15,34,119,4.14,7.03,NA,51,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46267,Reginald McKenzie,G,"January 3, 1997",75,320,Tennessee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,1,0,NA,NA,NA,NA,0,0.25,0,NA,NA,NA,NA
46269,Foyesade Oluokun,ILB,"August 2, 1995",74,215,Yale,2018,8.75,32.5,4.48,18,37,123,4.12,6.94,NA,229,32,0,3,3,1,NA,NA,NA,NA,0.09375,0.09375,0.03125,NA,NA,NA,NA
46270,Boston Scott,RB,"April 27, 1995",66,203,Louisiana Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46273,Trenton Cannon,RB,"July 23, 1994",71,185,Virginia State,2018,8.38,30.25,4.4,17,38.5,129,4.04,7.02,NA,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46275,Matt Pryor,T,"December 16, 1994",79,332,Texas Christian,2018,11.5,35.5,5.6,23,24.5,96,4.9,7.87,NA,101,0,101,NA,NA,NA,4,2,4,1,NA,NA,NA,0.039603960396039604,0.019801980198019802,0.039603960396039604,0.009900990099009901
46276,Equanimeous St. Brown,WR,"September 30, 1996",77,214,Notre Dame,2018,9.75,33,4.48,20,34.5,NA,NA,NA,NA,35,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46277,Cedrick Wilson,WR,"March 10, 1995",77,188,Boise State,2018,9.75,31.5,4.55,9,37,121,4.23,6.89,NA,160,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46279,Braxton Berrios,WR,"October 6, 1995",69,190,Miami,2018,9.25,28,4.44,11,36,110,4.18,6.72,NA,112,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46284,Bradley Bozeman,C,"November 24, 1994",77,317,Alabama,2018,9.75,31.25,5.46,27,24,97,5.17,8.25,NA,253,0,253,NA,NA,NA,5,1,8,2,NA,NA,NA,0.019762845849802372,0.003952569169960474,0.03162055335968379,0.007905138339920948
46300,Travin Howard,ILB,"May 10, 1996",73,219,Texas Christian,2018,9,31.5,4.56,20,35.5,124,4.2,7.06,NA,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46302,Jordan Mailata,T,"March 31, 1997",80,344,No College,2018,NA,NA,5.12,22,NA,NA,NA,6.76,NA,171,0,171,NA,NA,NA,5,1,10,2,NA,NA,NA,0.029239766081871343,0.005847953216374269,0.05847953216374269,0.011695906432748537
46304,Zaire Franklin,OLB,"July 2, 1996",73,236,Syracuse,2018,9.5,31.75,4.62,30,38,122,4.22,6.97,NA,30,3,0,0,1,0,NA,NA,NA,NA,0,0.3333333333333333,0,NA,NA,NA,NA
46307,Zach Sieler,DT,"September 7, 1995",78,290,Ferris State,2018,10.13,33.75,4.83,31,29,118,4.63,7.14,NA,91,90,0,1,8,0,NA,NA,NA,NA,0.011111111111111112,0.08888888888888889,0,NA,NA,NA,NA
46312,Keion Crossen,CB,"April 17, 1996",70,185,Western Carolina,2018,8.75,32.125,4.33,13,39.5,131,4.01,6.67,NA,7,0,0,0,0,1,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA
46313,Justin Lawler,OLB,"December 23, 1994",76,265,Southern Methodist,2018,9.25,32.5,5.03,22,30.5,106,4.46,7.44,NA,7,4,0,0,1,0,NA,NA,NA,NA,0,0.25,0,NA,NA,NA,NA
46314,Will Clapp,C,"December 10, 1995",77,311,Louisiana State,2018,9.63,31.25,5.39,25,29,97,4.92,8.04,NA,12,0,12,NA,NA,NA,1,2,0,0,NA,NA,NA,0.08333333333333333,0.16666666666666666,0,0
46320,Justin Jackson,RB,"April 22, 1996",73,200,Northwestern,2018,9.25,30.63,4.52,13,38.5,122,4.07,6.81,11.06,41,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46322,Auden Tate,WR,"February 3, 1997",77,228,Florida State,2018,9.38,33.75,4.68,NA,31,112,4.58,7.37,NA,34,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46323,Korey Cunningham,T,"May 17, 1995",78,305,Cincinnati,2018,9.38,32.25,4.9,27,35.5,119,NA,NA,NA,7,0,7,NA,NA,NA,1,0,0,1,NA,NA,NA,0.14285714285714285,0,0,0.14285714285714285
46329,Danny Johnson,CB,"November 17, 1995",69,190,Southern U.,2018,9.25,31.125,4.44,15,35,123,4.3,7.23,NA,31,1,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
46331,Ross Dwelley,TE,"January 26, 1995",77,240,San Diego,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46349,George Odum,FS,"November 3, 1993",73,202,Central Arkansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,0,1,0,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA
46354,Emmanuel Moseley,CB,"March 25, 1996",71,184,Tennessee,2018,9.13,31.5,4.42,21,38.5,126,4.03,6.84,NA,133,2,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
46362,Cam Sims,WR,"January 6, 1996",77,214,Alabama,2018,9.63,33.25,4.59,NA,34,123,4.49,7.57,NA,28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46367,Phillip Lindsay,RB,"July 24, 1994",68,190,Colorado,2018,8.63,30.875,4.39,14,35.5,124,4.31,7.12,NA,24,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46369,Trey Marshall,SS,"February 13, 1996",73,207,Florida State,2018,9.5,32.375,4.54,15,36.5,125,4.26,7.08,NA,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46376,Coleman Shelton,G,"July 28, 1995",77,285,Washington,2018,8.5,31.5,5.24,NA,26.5,110,4.59,7.62,NA,2,0,2,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0
46378,J.T. Gray,SS,"January 18, 1996",73,202,Mississippi State,2018,8.75,32.5,4.5,19,33.5,123,4.19,7.03,NA,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46387,Kendal Vickers,DT,"May 23, 1995",75,295,Tennessee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
46394,Christian Blake,WR,"June 8, 1996",73,181,Northern Illinois,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46404,J.C. Hassenauer,C,"September 1, 1994",74,295,Alabama,2018,10.5,32.625,5.23,28,27.5,101,4.64,7.88,NA,10,0,10,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0
46416,Jacob Tuioti-Mariner,OLB,"July 25, 1996",74,285,UCLA,2018,9.5,31.875,4.88,21,29,110,NA,NA,NA,39,29,0,0,2,2,NA,NA,NA,NA,0,0.06896551724137931,0.06896551724137931,NA,NA,NA,NA
46424,Jason Cabinda,FB,"March 17, 1996",73,235,Penn State,2018,9.63,32,NA,19,33.5,129,4.22,7,NA,27,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46438,Tyler Lancaster,NT,"November 4, 1994",75,315,Northwestern,2018,10.75,32.875,5.01,32,27,113,4.6,7.46,NA,47,47,0,0,1,0,NA,NA,NA,NA,0,0.02127659574468085,0,NA,NA,NA,NA
46456,Darious Williams,CB,"March 15, 1993",69,187,Alabama-Birmingham,2018,8.75,30.75,4.44,13,39,122,4.34,6.85,NA,194,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46457,Olasunkanmi Adeniyi,OLB,"September 12, 1997",73,248,Toledo,2018,9.63,31.75,4.83,26,31.5,NA,4.28,7.21,NA,93,89,0,5,3,4,NA,NA,NA,NA,0.056179775280898875,0.033707865168539325,0.0449438202247191,NA,NA,NA,NA
46461,Mike Boone,RB,"July 30, 1995",70,205,Cincinnati,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46487,Poona Ford,NT,"November 19, 1995",71,310,Texas,2018,9.25,32.75,5.13,24,29.5,111,4.75,7.76,NA,163,161,0,2,11,0,NA,NA,NA,NA,0.012422360248447204,0.06832298136645963,0,NA,NA,NA,NA
46504,Daniel Ekuale,DT,"January 13, 1994",75,300,Washington State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,0,0,1,1,NA,NA,NA,NA,0,0.04,0.04,NA,NA,NA,NA
46521,Ben Niemann,ILB,"July 27, 1995",74,233,Iowa,2018,9.38,32,4.75,15,33.5,115,4.43,7.01,NA,181,37,0,0,4,1,NA,NA,NA,NA,0,0.10810810810810811,0.02702702702702703,NA,NA,NA,NA
46522,Byron Pringle,WR,"November 17, 1993",73,205,Kansas State,2018,9.25,32,4.46,15,33.5,120,4.4,6.87,NA,141,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46526,Darrel Williams,RB,"April 15, 1995",71,224,Louisiana State,2018,9.38,31,4.72,22,32,109,4.21,7.2,NA,169,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46527,Frankie Luvu,OLB,"September 19, 1996",75,235,Washington State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,39,0,1,6,2,NA,NA,NA,NA,0.02564102564102564,0.15384615384615385,0.05128205128205128,NA,NA,NA,NA
46536,Johnny Stanton,FB,"September 7, 1994",74,245,Nevada-Las Vegas,2018,10.25,30.25,4.75,31,37,121,4.29,7.18,NA,7,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46542,Keith Kirkwood,WR,"December 26, 1994",75,210,Temple,2018,9.5,33.75,4.45,NA,35,125,4.43,6.94,NA,29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46543,Henry Mondeaux,DE,"September 19, 1995",76,280,Oregon,2018,8.63,31.125,4.96,25,32,110,4.51,7.73,NA,33,33,0,0,1,1,NA,NA,NA,NA,0,0.030303030303030304,0.030303030303030304,NA,NA,NA,NA
46544,Deon Yelder,TE,"March 6, 1995",76,255,Western Kentucky,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46618,Taylor Stallworth,DT,"August 18, 1995",74,305,South Carolina,2018,10.25,32.5,5.28,18,23.5,101,4.75,7.95,NA,41,41,0,1,0,1,NA,NA,NA,NA,0.024390243902439025,0,0.024390243902439025,NA,NA,NA,NA
46629,Nick Gates,C,"November 27, 1995",77,307,Nebraska,2018,10.25,32,5.46,20,24,94,4.68,7.61,NA,46,0,46,NA,NA,NA,2,1,2,0,NA,NA,NA,0.043478260869565216,0.021739130434782608,0.043478260869565216,0
46630,Jalen Davis,CB,"February 2, 1996",70,185,Utah State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46633,Buddy Howell,RB,"March 27, 1996",73,218,Florida Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46652,Chandon Sullivan,CB,"August 7, 1996",71,189,Georgia State,2018,9,32.375,4.6,15,40.5,134,4.36,NA,NA,227,2,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
46657,Dennis Gardeck,OLB,"August 9, 1994",73,232,Sioux Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,33,0,1,3,0,NA,NA,NA,NA,0.030303030303030304,0.09090909090909091,0,NA,NA,NA,NA
46671,Trent Sherfield,WR,"February 26, 1996",73,219,Vanderbilt,2018,9.63,31.875,4.45,19,32.5,125,4.2,6.9,NA,43,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46672,Tavierre Thomas,CB,"March 11, 1996",70,205,Ferris State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,6,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
46674,Ezekiel Turner,ILB,"June 9, 1996",74,214,Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46679,Evan Brown,C,"September 16, 1996",74,302,Southern Methodist,2018,10,32.5,5.03,36,36,113,4.46,7.87,NA,190,0,190,NA,NA,NA,1,0,4,1,NA,NA,NA,0.005263157894736842,0,0.021052631578947368,0.005263157894736842
46680,Sean Chandler,SS,"April 27, 1996",70,205,Temple,2018,8.25,30.75,4.65,16,34.5,119,4.62,7.19,NA,214,5,0,1,1,0,NA,NA,NA,NA,0.2,0.2,0,NA,NA,NA,NA
46689,Ike Boettger,G,"October 5, 1994",78,318,Iowa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,0,62,NA,NA,NA,1,0,3,0,NA,NA,NA,0.016129032258064516,0,0.04838709677419355,0
46698,Levi Wallace,CB,"June 12, 1995",73,179,Alabama,2018,9.38,32.75,4.63,NA,33,NA,4.26,6.91,NA,207,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46699,Dee Delaney,CB,"February 20, 1995",73,193,Miami,2018,9.75,30.5,4.46,13,32.5,120,4.25,6.95,NA,81,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46700,Tre Herndon,CB,"March 5, 1996",71,185,Vanderbilt,2018,8.88,30.875,4.51,12,34.5,126,4.2,6.75,NA,85,5,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
46705,Allen Lazard,WR,"December 11, 1995",77,227,Iowa State,2018,9.75,32.25,4.55,17,38,122,4.33,7.11,NA,157,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46711,Ryan Neal,SS,"December 24, 1995",75,200,Southern Illinois,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,4,0,1,0,1,NA,NA,NA,NA,0.25,0,0.25,NA,NA,NA,NA
46729,Brandon Facyson,CB,"September 8, 1994",74,197,Virginia Tech,2018,9.75,32.625,4.53,16,36,118,4.35,7,NA,80,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46755,Trenton Scott,T,"January 25, 1994",77,320,Grambling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,43,NA,NA,NA,3,1,4,0,NA,NA,NA,0.06976744186046512,0.023255813953488372,0.09302325581395349,0
46757,Charvarius Ward,CB,"May 16, 1996",73,195,Middle Tennessee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,2,0,0,0,1,NA,NA,NA,NA,0,0,0.5,NA,NA,NA,NA
46772,Trent Harris,OLB,"September 17, 1995",74,255,Miami,2018,9.5,32.5,5.02,17,32,117,4.45,7.18,NA,5,4,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
46775,J.C. Jackson,CB,"November 17, 1995",73,198,Maryland,2018,8.13,31.5,4.46,14,35.5,120,4.28,6.92,NA,255,2,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
46778,A.J. Moore,FS,"December 15, 1995",71,202,Mississippi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
46781,Ryan Nall,RB,"December 27, 1995",74,237,Oregon State,2018,10.5,31.5,4.58,15,33,122,4.16,6.95,11.57,10,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46786,Bunmi Rotimi,DE,"July 16, 1995",76,275,Old Dominion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
46796,Demone Harris,DE,"December 30, 1995",76,272,Buffalo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
46797,Tanner Hudson,TE,"November 12, 1994",77,239,Southern Arkansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0
46798,Godwin Igwebuike,RB,"September 10, 1994",73,212,Northwestern,2018,9.75,31.25,4.44,19,35.5,128,4.12,6.56,10.81,8,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46807,Andre Chachere,CB,"February 10, 1996",73,195,San Jose State,2018,9.88,31.375,4.49,13,38,123,4.07,6.78,11.43,16,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46823,Mike Ford,CB,"August 4, 1995",73,196,Southeast Missouri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46825,Chris Jones (CB),CB,"August 13, 1995",73,200,Nebraska,2018,9.75,32.75,4.57,14,34.5,121,4.28,6.96,NA,17,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46836,Cameron Batson,WR,"December 20, 1995",69,175,Texas Tech,2018,9,28.875,4.35,14,39,124,4,6.69,NA,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46843,Sharif Finch,OLB,"October 1, 1995",76,250,Temple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,0,0,1,0,NA,NA,NA,NA,0,0.3333333333333333,0,NA,NA,NA,NA
46852,Aaron Stinnie,G,"February 18, 1994",75,312,James Madison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0
46902,Robert Spillane,OLB,"December 14, 1995",73,229,Western Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,6,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
46908,Dallin Leavitt,FS,"August 8, 1994",70,195,Utah State,2018,9.25,29.625,4.56,18,34.5,122,4.19,6.73,NA,54,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46915,Codey McElroy,TE,"December 13, 1992",78,258,Southeastern Oklahoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46958,Chris Board,MLB,"July 23, 1995",74,230,North Dakota State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,23,0,1,3,0,NA,NA,NA,NA,0.043478260869565216,0.13043478260869565,0,NA,NA,NA,NA
46992,KhaDarel Hodge,WR,"January 3, 1995",74,205,Prairie View,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46998,Malik Turner,WR,"January 30, 1996",74,200,Illinois,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47016,A.J. Johnson,ILB,"December 24, 1991",74,255,Tennessee,2015,NA,NA,4.79,NA,NA,NA,NA,NA,NA,176,39,0,0,6,2,NA,NA,NA,NA,0,0.15384615384615385,0.05128205128205128,NA,NA,NA,NA
47180,John Wolford,QB,"October 16, 1995",73,200,Wake Forest,2018,9.63,29.125,4.77,NA,31,109,4.18,6.78,NA,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47605,D'Ernest Johnson,RB,"February 27, 1996",70,208,South Florida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47749,Jakob Johnson,FB,"December 15, 1994",75,255,Tennessee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47784,Kyler Murray,QB,"August 7, 1997",70,207,Oklahoma,2019,9.5,28.5,NA,NA,NA,NA,NA,NA,NA,235,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47785,Nick Bosa,DE,"October 23, 1997",76,266,Ohio State,2019,10.75,33,4.79,29,33.5,116,4.14,7.1,NA,171,168,0,9,15,7,NA,NA,NA,NA,0.05357142857142857,0.08928571428571429,0.041666666666666664,NA,NA,NA,NA
